age,income,employment_length,credit_score,num_credit_lines,credit_utilization,debt_to_income,total_debt,savings,loan_amount,loan_term,num_late_payments,num_bankruptcies,inquiries_last_6m,employment_status,home_ownership,loan_purpose,monthly_payment,payment_to_income,default
49,93983,8,591,2,0.08407769239056731,0.11252926441689372,3916,6157,23662,12,0,0,3,employed,rent,credit_card,2070,0.2643031186491174,0
67,107018,1,653,8,0.407078075714607,0.29552709400342836,35628,1728,8566,12,1,0,2,employed,rent,debt_consolidation,749,0.08398587153562952,0
56,49811,10,617,7,0.2957251566345398,0.33616327214139,20065,1382,18447,12,4,0,1,employed,mortgage,medical,1614,0.3888297765553793,1
38,33633,6,786,2,0.23611843400243648,0.33497771780289254,140232,100000,42293,12,2,0,1,self_employed,mortgage,home_improvement,3700,1.0,1
34,61696,21,584,5,0.39683486995180384,0.33071376632173877,22734,12758,6185,24,1,0,2,employed,mortgage,debt_consolidation,270,0.052515560165975105,1
50,34931,0,751,6,0.13220870900235943,0.6032646104536045,15091,2322,18675,36,5,1,1,self_employed,rent,credit_card,544,0.1868827116315021,1
29,134147,2,751,7,0.403340849952985,0.34315155830525845,54521,27581,19482,36,0,0,2,employed,rent,home_improvement,568,0.050809932387604645,0
66,52484,6,826,7,0.135863779971311,0.16909768482251533,21410,1383,7313,36,1,0,3,self_employed,mortgage,home_improvement,213,0.04870055636003354,0
59,40836,2,647,7,0.13465139637544732,0.33391378889797807,19466,1565,34473,48,3,0,1,self_employed,own,home_improvement,754,0.22156920364384367,0
39,53762,8,736,6,0.01544282188739145,0.2558546012211838,54589,2429,10922,24,0,0,2,unemployed,rent,home_improvement,477,0.10646925337599047,0
24,24995,9,850,5,0.14051778729741715,0.11041182705184092,15797,96932,10212,36,1,0,3,employed,rent,business,297,0.1425885177035407,0
61,30157,0,630,5,0.2997868641008978,0.10980792534183983,11318,5545,58578,36,2,0,3,employed,mortgage,credit_card,1708,0.6796432005836124,1
43,89340,5,557,8,0.14041945257499755,0.252441043778289,144465,207,19262,12,3,0,4,employed,mortgage,home_improvement,1685,0.22632639355271994,0
59,35296,4,529,7,0.45457362480768876,0.40926039757818294,57733,49766,25532,12,1,0,1,employed,rent,other,2234,0.7595194922937444,1
25,29043,3,737,4,0.12083614873595658,0.2636784310112573,29396,5117,34490,12,3,0,2,employed,mortgage,credit_card,3017,1.0,1
37,64108,18,529,5,0.23436304771439215,0.5311580804012489,36214,505,8473,36,0,0,3,employed,rent,business,247,0.04623447931615399,1
45,88685,12,650,8,0.34787458281959815,0.45149162768409395,54431,5039,32044,12,1,0,1,retired,other,debt_consolidation,2803,0.37927496194395893,1
45,70226,8,714,5,0.3423662762451973,0.3024359623163166,79115,17703,9401,36,2,0,0,unemployed,rent,debt_consolidation,274,0.04682026599834819,0
39,80662,8,694,2,0.5253065703672194,0.45616601970234905,19835,14854,9124,48,0,0,0,employed,rent,medical,199,0.029605018472143016,0
52,33577,4,714,3,0.23285348886758572,0.3379518050280474,48674,100000,11043,48,2,1,0,employed,rent,debt_consolidation,241,0.08613038687196593,1
32,24078,17,697,7,0.617615693887606,0.3911684955479673,24212,2254,8643,60,2,0,0,self_employed,mortgage,debt_consolidation,151,0.07525541988537254,1
43,103846,8,782,3,0.2053165031952698,0.017976743421496064,31220,8691,23754,24,0,0,4,employed,other,credit_card,1039,0.12006240009244458,0
46,41716,9,603,8,0.13168749857704867,0.12500997404244402,41297,2837,16107,12,3,0,1,employed,own,credit_card,1409,0.4053121104612139,0
51,43242,13,625,1,0.3167041608408801,0.3448001508091992,36121,801,9472,12,1,0,2,employed,rent,home_improvement,828,0.22977660607742473,1
53,95234,2,618,5,0.18452405223454854,0.17143112447085532,65411,30585,21421,24,2,0,0,employed,mortgage,debt_consolidation,937,0.11806707688430602,0
31,64738,11,746,3,0.20331075400445034,0.28272689041483895,53619,16234,11018,24,2,0,3,employed,mortgage,debt_consolidation,482,0.08934474342735334,0
26,61570,1,752,5,0.3338216071364024,0.34843023739905726,10866,12400,10618,60,1,0,0,retired,mortgage,credit_card,185,0.0360565210329706,0
60,144712,2,716,5,0.1313804479597621,0.4268730419937465,12255,15370,13822,24,1,1,1,employed,rent,credit_card,604,0.05008568743435237,1
48,35533,2,774,2,0.06324390760614179,0.01979948840412275,27017,2898,18479,36,0,0,0,employed,mortgage,home_improvement,538,0.1816902597585343,0
36,77957,26,585,7,0.1287162977978753,0.472950623054485,156827,1792,17551,12,0,0,0,employed,rent,home_improvement,1535,0.2362841053401234,0
63,50438,13,813,2,0.6487924838370803,0.2978066000685604,18374,8573,10360,24,2,0,1,unemployed,rent,credit_card,453,0.10777588326261946,1
46,56066,8,801,4,0.3196944417569556,0.139911844654334,30743,46250,24172,36,1,0,3,unemployed,mortgage,debt_consolidation,705,0.1508935896978561,0
59,105264,9,738,5,0.15171463273501185,0.26066819359895615,23645,90410,11433,24,1,0,0,employed,rent,business,500,0.05699954400364797,0
45,63191,5,822,4,0.3507417130150701,0.4146561285519516,23312,26719,8446,36,0,0,1,unemployed,mortgage,debt_consolidation,246,0.04671551328511972,0
69,64160,20,547,4,0.4227871272092453,0.1190702129908198,41881,8465,4780,48,0,0,2,employed,own,debt_consolidation,104,0.01945137157107232,0
66,83805,4,638,5,0.09196537367485474,0.45068395622307705,111370,12145,26588,36,2,0,6,employed,mortgage,home_improvement,775,0.11097189905136925,1
42,40844,3,621,4,0.385361987177955,0.5183477591272448,52301,8245,13476,60,1,0,2,self_employed,mortgage,debt_consolidation,235,0.06904318871804917,1
56,32221,1,737,4,0.3231882665235935,0.2527618276670299,19094,1739,15484,36,0,0,2,employed,mortgage,credit_card,451,0.1679649917755501,0
52,29073,10,595,5,0.33888756981000107,0.12621156547145454,200000,8408,27779,24,3,0,2,employed,other,credit_card,1215,0.5014962336188216,1
61,20000,9,740,7,0.16292247510403443,0.17615306683593246,38671,1094,9564,48,1,0,2,self_employed,rent,credit_card,209,0.1254,0
33,137050,3,789,6,0.17839875646104772,0.3259512878782334,22884,6726,5104,48,1,0,2,employed,mortgage,credit_card,111,0.009719080627508208,0
53,28237,0,735,6,0.48491630035939454,0.27545222356893795,112384,94292,14028,36,0,0,4,employed,mortgage,other,409,0.17381449870736976,0
57,43886,12,702,8,0.25705148111661513,0.3456008789725796,24952,27841,16573,24,2,0,2,employed,rent,credit_card,725,0.19824089686916102,1
23,42684,0,600,5,0.2379862410580946,0.34020327845571363,137355,2029,11114,48,1,0,1,employed,mortgage,home_improvement,243,0.06831599662637054,1
30,57165,8,612,2,0.22074923776985922,0.31348110937942947,18096,7268,37482,36,1,0,1,employed,other,medical,1093,0.2294410915770139,0
20,73708,24,779,4,0.47166351014795105,0.3794324025182743,114008,2317,2344,36,1,0,3,employed,other,home_improvement,68,0.011070711456015628,0
41,75375,4,742,6,0.32832497376162717,0.18014853214620594,42652,7377,29261,36,2,0,1,self_employed,rent,home_improvement,853,0.1358009950248756,0
53,36624,1,676,3,0.257838227142528,0.5983548327933296,102011,38625,23244,48,3,0,3,unemployed,other,home_improvement,508,0.16644823066841416,1
63,45091,8,646,3,0.17969070586194164,0.25938697555997264,166277,21579,18393,12,1,0,3,employed,mortgage,credit_card,1609,0.4282007495952629,0
45,56460,11,517,5,0.024614924710740057,0.49640322127186015,14675,100000,1293,24,2,0,1,employed,mortgage,business,56,0.011902231668437832,0
64,43289,5,594,5,0.250511579571715,0.36693159285937993,100772,48470,32817,60,0,0,0,self_employed,mortgage,debt_consolidation,574,0.15911663471089654,0
28,109499,23,832,6,0.06609157336065342,0.19360377744669285,11764,11003,6512,60,2,0,2,retired,mortgage,medical,113,0.012383674736755586,0
24,62660,0,577,2,0.2690166243021486,0.32136507483045057,15713,22375,9363,24,2,0,3,employed,other,home_improvement,409,0.07832748164698372,1
44,70787,4,695,6,0.09065240914107422,0.3005018157282731,19096,5980,11855,12,0,0,0,unemployed,mortgage,business,1037,0.17579499060561968,0
49,68284,8,760,4,0.21849935232173825,0.2638350578455884,54334,1493,17768,24,2,0,2,employed,own,debt_consolidation,777,0.1365473610216156,0
44,88144,13,579,3,0.2605610373915003,0.5729607213607305,37287,57449,20901,36,0,0,2,retired,rent,medical,609,0.08290978398983481,1
20,53664,1,694,4,0.5706834092833037,0.18732914520204372,31770,36808,24958,24,1,0,4,employed,mortgage,debt_consolidation,1091,0.2439624329159213,1
43,25631,11,755,2,0.3603162846392685,0.4242854946896952,40822,5644,23649,24,2,0,0,retired,mortgage,home_improvement,1034,0.48410128360188837,1
29,59864,5,680,6,0.36286132500390433,0.4103349990613711,58281,12220,15947,48,3,0,2,employed,mortgage,credit_card,348,0.06975811840171055,0
53,35394,3,850,8,0.21715952423828225,0.2714816504133973,61981,52125,17874,60,1,0,2,retired,mortgage,home_improvement,312,0.105780640786574,0
49,37635,0,546,5,0.2942496213851871,0.07999906074457003,87145,28840,6225,60,0,0,2,employed,rent,home_improvement,108,0.034436030290952574,0
33,65721,14,764,6,0.26639412300629095,0.38377796640366213,155753,902,7897,36,1,1,2,employed,rent,debt_consolidation,230,0.041995709134066736,1
38,91047,1,666,5,0.0892920808299338,0.2198058552698401,35700,11677,25004,36,1,0,1,self_employed,rent,credit_card,729,0.09608224323700945,0
32,49544,2,741,5,0.23900661556729058,0.09922730092616538,23935,6301,24005,48,2,0,0,self_employed,rent,debt_consolidation,525,0.12715969643145486,0
44,57206,2,715,6,0.2107292273575339,0.33474192438046735,59327,43023,22173,36,2,0,1,employed,mortgage,home_improvement,646,0.13551026116141662,0
56,114818,14,621,4,0.21642005292509806,0.09866405558505192,14539,38046,9319,12,2,0,2,employed,mortgage,home_improvement,815,0.08517828215088226,0
33,55291,7,698,4,0.547249386928301,0.3336708620940493,21100,58566,25269,48,2,0,0,self_employed,own,debt_consolidation,552,0.11980249950263153,0
51,180023,11,531,5,0.3787117287415269,0.4087100513983619,80781,1514,5926,48,3,0,1,unemployed,mortgage,credit_card,129,0.008598901251506752,0
38,65039,2,728,5,0.5833880421474583,0.21457475668270165,32882,2499,28400,24,2,0,3,employed,mortgage,home_improvement,1242,0.22915481480342564,1
35,20325,6,703,4,0.4275510844694913,0.5213065150486286,13814,43093,11129,24,1,0,2,employed,rent,debt_consolidation,486,0.2869372693726937,0
43,71444,5,731,4,0.31560135513143,0.228091474276097,11027,3336,43430,12,4,0,1,unemployed,own,other,3800,0.6382621353787582,0
32,59312,12,764,7,0.23702370423108582,0.6406057950380312,37758,827,4605,48,2,0,2,self_employed,own,credit_card,100,0.020231993525762073,0
38,93421,16,709,5,0.09355459271904859,0.1840045279641104,90537,18013,45907,48,1,0,0,self_employed,mortgage,debt_consolidation,1004,0.12896457969835476,0
30,68637,0,691,4,0.2371957867006162,0.4657345381239367,89575,3565,10373,24,2,0,5,unemployed,rent,debt_consolidation,453,0.0791992657021723,1
68,45741,7,609,3,0.2381574409369454,0.342926716371232,39684,100000,10243,60,2,0,2,self_employed,mortgage,credit_card,179,0.046960057716272055,0
45,26578,0,623,9,0.3887193407943008,0.16718494953597554,181158,12635,15311,60,2,0,1,self_employed,other,credit_card,267,0.12055083151478667,0
36,44156,5,774,6,0.27476277477775934,0.2569404360600969,33394,10305,8201,24,2,0,2,retired,mortgage,debt_consolidation,358,0.09729142132439532,0
47,32039,2,794,6,0.07494848643164599,0.026442030916142795,32504,4657,12700,36,3,0,1,unemployed,mortgage,debt_consolidation,370,0.13858110427915976,0
43,36670,2,660,4,0.5244303034975125,0.20100279785494765,4656,88102,7971,48,1,0,3,self_employed,own,home_improvement,174,0.05694027815653122,0
42,65794,3,683,7,0.017684521390555517,0.2825434354848789,25389,13874,8178,12,3,0,5,employed,other,home_improvement,715,0.13040702799647383,0
52,112978,6,607,6,0.427297983792294,0.1926559624230055,71798,4390,18785,60,3,0,5,employed,rent,debt_consolidation,328,0.034838641151374604,0
54,59714,2,773,6,0.19598488052173257,0.09176911132814294,126901,2462,7107,36,3,0,5,employed,mortgage,home_improvement,207,0.04159828515925913,0
38,26958,9,733,2,0.5510786365892353,0.2970668871105968,18691,7257,7803,48,2,0,1,self_employed,rent,other,170,0.07567326953038059,0
38,61224,3,835,6,0.18501098363461563,0.1891425243385493,52564,1869,5110,36,2,0,5,employed,own,other,149,0.02920423363386907,0
41,89171,0,609,4,0.19765247293061022,0.2964533699874834,83910,37923,9388,48,1,0,2,employed,rent,medical,205,0.02758744434849895,0
18,36138,10,649,7,0.19327038782484643,0.2868697606836943,36642,537,33460,48,1,0,3,employed,mortgage,business,731,0.24273617798439315,0
26,45843,2,698,8,0.10651836267262905,0.6311072784529376,5845,6573,7389,24,3,0,2,self_employed,mortgage,debt_consolidation,323,0.08454944048164387,1
61,49382,3,731,6,0.3412863492955961,0.7056353993323261,44259,20235,8005,24,1,0,2,unemployed,own,debt_consolidation,350,0.08505123324288202,1
64,33108,8,662,3,0.22759080133553602,0.4716618932407757,66779,13536,15302,12,1,0,1,unemployed,rent,credit_card,1338,0.4849583182312432,1
42,67787,2,610,4,0.16725119383413642,0.47571625265250134,17018,2763,10305,12,0,0,1,employed,rent,home_improvement,901,0.1594996090695856,1
51,46144,0,750,5,0.3574195759479862,0.43174348502792537,29633,21815,63557,36,3,0,2,employed,mortgage,medical,1853,0.48188280166435504,1
48,60461,3,737,3,0.4600899890488855,0.47803256656552884,14408,2145,11923,24,4,0,0,employed,rent,debt_consolidation,521,0.10340550106680339,0
75,31453,20,606,5,0.20491693772307745,0.618646353060288,4646,7835,16892,48,2,0,6,employed,other,credit_card,369,0.14078148348329253,1
58,39390,7,788,8,0.12006405910052106,0.09260671516194761,82586,21542,25864,24,3,0,4,self_employed,mortgage,home_improvement,1131,0.3445544554455445,0
43,70346,7,773,8,0.18478701943532344,0.25674136598954383,36206,16225,25519,48,0,0,0,employed,rent,credit_card,558,0.09518664884997015,0
33,40683,7,690,5,0.2792213419297712,0.33331246670110204,130371,2943,15729,24,2,0,1,employed,mortgage,credit_card,688,0.20293488680775754,0
25,116248,1,686,5,0.14898317376211032,0.6281102270709287,72103,48836,11934,48,1,0,0,employed,mortgage,debt_consolidation,261,0.026942399009015208,0
47,40142,3,724,8,0.25493194568047833,0.26784270189559123,27354,9228,55095,36,2,0,0,employed,rent,other,1606,0.4800956604055603,0
35,54849,9,611,5,0.45772923982615393,0.07972778220595257,33977,24698,12458,24,2,0,3,employed,own,credit_card,545,0.11923644916042225,0
27,78142,0,682,4,0.37300603948280137,0.40370456719318554,57121,80310,9806,60,3,0,4,employed,rent,credit_card,171,0.026259885848839294,0
37,24120,2,507,3,0.241933614254779,0.027417203119009106,78708,43316,8500,60,0,0,3,employed,mortgage,debt_consolidation,148,0.0736318407960199,0
32,20324,2,750,7,0.19434148790406403,0.08526195059471654,47010,43485,3988,48,1,0,0,employed,mortgage,credit_card,87,0.05136784097618579,0
65,22860,3,555,4,0.22538161838423265,0.5158380623351615,87945,10818,23745,36,1,0,1,employed,own,debt_consolidation,692,0.363254593175853,1
55,92160,27,800,4,0.2747923642762847,0.207304516674919,28643,26659,2582,48,1,0,1,employed,mortgage,debt_consolidation,56,0.007291666666666667,0
44,37200,0,653,5,0.17965687441951214,0.19448004198527347,16354,11163,13306,36,3,0,2,retired,own,debt_consolidation,388,0.12516129032258064,1
62,176151,5,663,3,0.14543779363131645,0.38525511002618523,34480,1320,11574,12,1,0,4,employed,mortgage,debt_consolidation,1012,0.06894085188275968,0
45,36970,1,629,5,0.14975303248587163,0.2109709351142247,42793,12760,64085,24,0,0,0,employed,own,home_improvement,2803,0.9098187719772789,0
34,53759,24,656,4,0.3113788768868935,0.4001551518987801,13887,11902,3706,36,4,0,1,unemployed,own,credit_card,108,0.02410759128704031,1
63,105985,0,793,6,0.17980173862363585,0.37550046199009496,12464,19449,7109,48,3,0,1,employed,mortgage,medical,155,0.017549653252818796,0
51,133658,3,480,5,0.47443769691309307,0.2831591016702666,51943,6687,12145,12,1,0,1,employed,rent,debt_consolidation,1062,0.0953478280387257,1
32,137413,9,782,5,0.23556579929859725,0.2606639214826741,26236,2585,11634,48,1,0,0,employed,mortgage,debt_consolidation,254,0.022181307445438204,0
42,89696,8,707,2,0.37713332225068996,0.3730905377134682,31803,21693,9093,60,1,0,4,employed,mortgage,medical,159,0.021271851587584732,1
34,81799,3,583,5,0.2049967441940197,0.11781460564766408,27234,1130,12623,60,2,0,3,employed,rent,debt_consolidation,220,0.03227423318133474,0
28,65924,2,593,3,0.38871998085777226,0.27219339801152764,122575,72274,5532,24,1,0,2,employed,rent,debt_consolidation,242,0.04405072507736181,0
56,72343,3,814,3,0.2510035520791301,0.1213136646036166,99648,5726,17154,24,2,0,2,unemployed,mortgage,debt_consolidation,750,0.12440733726829134,0
67,37212,2,604,5,0.09525520581795448,0.3191556893528231,13495,11711,2630,12,1,0,3,employed,rent,business,230,0.07416962270235408,0
28,32561,1,587,4,0.11750358289075634,0.16196803502390678,23712,18729,13120,60,1,0,2,unemployed,mortgage,business,229,0.08439544240041767,0
51,48938,4,770,3,0.2772455747006247,0.3663188244863406,71682,19653,8775,36,1,0,2,unemployed,mortgage,credit_card,255,0.06252809677551187,0
37,45022,2,707,4,0.17180890384949818,0.27422287000073614,58779,978,27211,60,6,0,5,retired,rent,home_improvement,476,0.12687130736084581,1
39,39080,2,604,2,0.051192827503842235,0.4150247241891296,35130,27892,45648,24,2,0,2,self_employed,rent,credit_card,1997,0.6132036847492324,1
37,69438,7,697,6,0.23842844222876008,0.08923076768277993,14616,12768,10596,48,0,0,2,employed,rent,medical,231,0.039920504622829,0
34,79035,24,597,7,0.7356938824172977,0.6153360403402338,21035,3124,35366,12,1,0,3,self_employed,rent,debt_consolidation,3094,0.4697665591193775,1
45,51236,6,768,3,0.3446936748519134,0.31245284704198917,24018,2632,10707,60,1,0,1,employed,own,business,187,0.0437973300023421,0
35,102617,0,764,5,0.127254045138601,0.14201652563850561,45324,4909,6793,36,5,0,1,unemployed,rent,debt_consolidation,198,0.023154058294434645,0
48,27699,0,722,4,0.4611456899657432,0.20588748183149594,141914,1155,45348,36,1,0,3,employed,mortgage,credit_card,1322,0.5727282573378101,1
44,44496,21,708,6,0.47130970328355715,0.582373813070798,20962,100000,19236,36,1,0,0,employed,rent,debt_consolidation,561,0.15129449838187703,1
42,34255,2,820,6,0.27954511209525856,0.5599032384584985,15981,75299,13401,12,3,0,1,unemployed,rent,home_improvement,1172,0.410567800321121,1
34,20000,0,679,2,0.27208385710156757,0.45278492497964995,33293,15955,21612,36,2,0,4,employed,rent,home_improvement,630,0.378,0
38,47035,6,585,2,0.1096782394313307,0.09331576394782079,82900,5795,16186,36,5,0,3,employed,rent,credit_card,472,0.12042096311257575,1
54,46125,6,715,5,0.1371812301336208,0.11428691717330679,11412,6029,12727,60,1,0,2,employed,mortgage,home_improvement,222,0.05775609756097561,0
51,104477,7,846,2,0.4101418308682222,0.13738333729536975,116181,25263,5279,12,0,1,4,self_employed,mortgage,home_improvement,461,0.05294945298965323,1
33,67198,2,598,7,0.27909489287860323,0.33212182801069917,31646,100000,11054,48,3,0,2,employed,rent,business,241,0.04303699514866514,1
46,29375,0,651,4,0.46287389837859716,0.20894963836184968,20181,3444,20666,48,2,0,1,self_employed,mortgage,debt_consolidation,452,0.1846468085106383,0
54,123877,23,713,5,0.06811675300622808,0.2011643752202366,10095,1515,12259,36,2,0,2,unemployed,rent,credit_card,357,0.034582690895000684,0
24,90266,2,675,7,0.3181871574188498,0.3762792003008411,63909,82574,25125,24,1,0,2,employed,rent,debt_consolidation,1099,0.14610152216781513,0
51,65581,7,601,5,0.1427074329416523,0.30850991407649025,31668,555,17475,12,3,0,1,employed,rent,credit_card,1529,0.2797761546789466,0
37,43772,8,769,7,0.42470814015575725,0.04669509667911538,41629,1785,7225,24,1,0,6,self_employed,rent,home_improvement,316,0.08663072283651649,0
51,30341,6,850,1,0.18747246624360286,0.08879655156537782,17665,5595,5305,12,0,0,2,employed,mortgage,home_improvement,464,0.18351405688672093,0
35,40696,2,695,3,0.02842536315242263,0.39185482411722355,28133,780,11967,12,1,0,4,employed,other,home_improvement,1047,0.3087281305287989,0
23,84488,2,607,4,0.3144921084794702,0.5616375918434734,24605,42968,9256,60,2,0,3,employed,rent,credit_card,161,0.02286715273174889,1
25,125780,6,556,9,0.32817031745183145,0.3790390397007706,33507,29300,16906,36,1,0,4,employed,mortgage,home_improvement,493,0.047034504690729846,1
45,106045,14,700,4,0.6535021069625078,0.5163854775735791,21255,3421,8081,60,0,0,1,employed,mortgage,credit_card,141,0.015955490593615916,0
48,38390,20,768,5,0.30057359651654475,0.10248116131254002,10642,55238,8683,24,2,0,4,employed,mortgage,medical,379,0.11846835113310758,0
34,28006,0,718,6,0.04777631449471995,0.07869783228613676,200000,71249,27921,24,2,0,1,employed,rent,credit_card,1221,0.5231736056559309,0
52,52598,1,679,6,0.47458101238084877,0.023435465487264794,12201,6837,14820,48,3,0,1,employed,mortgage,home_improvement,324,0.07391916042435073,0
25,20247,20,632,3,0.2119473025938957,0.515381923071199,41989,4121,8168,60,2,0,0,employed,mortgage,business,142,0.08416061638761298,0
44,57617,9,592,3,0.1560687623173739,0.42697745648570334,8798,100000,13525,60,0,0,1,self_employed,mortgage,medical,236,0.04915215995279171,0
30,45533,15,746,5,0.3754710239687405,0.27434965897670394,7349,23902,35074,60,0,0,3,unemployed,rent,credit_card,613,0.16155315924713945,0
37,38831,1,753,7,0.2534853003520312,0.32827148339709017,39271,11902,16410,48,0,0,0,employed,rent,credit_card,358,0.11063325693389302,0
45,22084,6,556,6,0.19464470594497313,0.5692756003287346,41751,62649,20232,60,1,0,3,employed,rent,credit_card,354,0.19235645716355732,1
34,63373,8,807,6,0.18299127087537245,0.13967698411753965,99628,12745,7890,60,2,0,0,retired,own,credit_card,138,0.02613100216180392,0
40,37558,7,725,4,0.1252159663939391,0.030190801931688625,49992,3795,27405,60,2,0,2,employed,mortgage,home_improvement,479,0.15304329304009798,0
57,27310,3,791,7,0.528630429056909,0.139937527964396,32213,9138,67688,60,2,0,3,retired,rent,medical,1184,0.5202489930428414,1
38,20000,0,572,4,0.1775103180684654,0.059808706704710064,16988,38483,7676,24,0,0,5,employed,mortgage,debt_consolidation,335,0.201,0
55,48351,6,570,8,0.4630452550928736,0.7253254306621951,120476,408,5841,36,1,0,2,unemployed,rent,home_improvement,170,0.042191474840230815,1
31,118910,2,668,5,0.5012707004246917,0.39272791782123956,76349,5260,15106,24,1,0,1,employed,rent,medical,660,0.0666049953746531,0
51,112491,4,720,5,0.3334659053244904,0.5773191446831485,13399,64510,24657,60,1,0,5,employed,mortgage,debt_consolidation,431,0.04597701149425287,1
62,39005,22,823,4,0.15194116146214762,0.31374073217071863,37435,3760,12531,12,2,0,1,retired,mortgage,credit_card,1096,0.3371875400589668,0
18,36275,3,736,5,0.18348012115355927,0.34575977032179345,40751,82385,6391,12,1,0,5,retired,own,medical,559,0.18492074431426603,0
35,61968,12,660,2,0.43859933060381395,0.24203849660397253,27542,67650,12381,48,1,0,3,employed,mortgage,medical,270,0.052285050348567,0
51,29756,1,597,3,0.059931164902344285,0.5252687798042955,67338,7344,20305,24,2,0,0,retired,mortgage,credit_card,888,0.35811264954967065,1
42,57005,7,778,7,0.040302221028054815,0.2945177987261529,70642,3453,10047,48,1,0,0,employed,own,debt_consolidation,219,0.04610121919129901,0
49,71900,26,602,5,0.12645117810239098,0.0978432120475535,31182,5265,20436,48,0,0,2,self_employed,rent,debt_consolidation,447,0.07460361613351878,0
37,90532,0,810,6,0.4224194086988315,0.4316315614720315,29007,100000,30190,12,2,0,3,employed,rent,home_improvement,2641,0.35006406574470905,0
46,46626,0,657,7,0.6391543571916729,0.29393087334357987,120471,100000,15806,24,2,0,2,employed,own,debt_consolidation,691,0.1778406897439197,1
43,44274,3,807,2,0.32767886809914154,0.2946133996973513,76593,9779,13100,36,4,0,0,self_employed,mortgage,debt_consolidation,382,0.10353706464290555,1
59,31603,0,734,7,0.5340361752102806,0.4013614293998844,38479,3254,23873,24,4,0,1,employed,mortgage,business,1044,0.3964180615764326,1
48,32420,9,669,5,0.3164869631955288,0.64639188328475,9863,9658,7337,48,2,0,3,employed,rent,business,160,0.05922270203578038,1
49,43772,17,638,5,0.47512610611829637,0.6925531597635645,47820,11681,6847,60,1,0,2,employed,rent,business,119,0.032623594992232476,1
40,58905,3,652,7,0.21411320214797044,0.6194852384045413,63479,1255,11085,48,3,0,5,employed,mortgage,debt_consolidation,242,0.04929971988795518,1
39,77403,2,714,6,0.3589741663408477,0.35445110300932337,4009,9136,9468,24,0,0,4,self_employed,mortgage,debt_consolidation,414,0.06418355877679159,0
39,32807,3,686,5,0.4000690993666633,0.4386648999649919,44422,58900,7613,12,2,0,1,employed,mortgage,business,666,0.2436065473831804,1
49,103398,8,632,0,0.17719021142112729,0.19882180590354243,26020,545,48113,24,0,0,2,self_employed,own,home_improvement,2104,0.24418267277897057,0
39,42806,0,666,7,0.1251503881670946,0.38846404853787597,30434,27997,61107,36,2,0,2,employed,mortgage,business,1782,0.49955613699014156,0
48,48499,6,686,5,0.28024628605465357,0.27391239871271333,17572,63716,10429,60,2,0,3,employed,own,other,182,0.04503185632693458,0
69,33738,6,509,5,0.0700558885418513,0.0919612410900342,32255,3495,14245,60,3,0,1,employed,other,medical,249,0.08856482304819491,0
55,20000,7,716,6,0.2502506688189201,0.4106631318736402,110590,100000,11713,48,2,0,2,employed,rent,credit_card,256,0.1536,0
41,76269,1,601,8,0.42334129177139446,0.1292976714454058,25409,2876,29005,24,2,0,3,employed,rent,credit_card,1268,0.1995043857923927,0
59,70857,8,587,4,0.6058116159194468,0.23336220243574526,78626,15703,33321,12,1,0,0,employed,mortgage,home_improvement,2915,0.49367035014183497,1
40,42588,0,545,6,0.15171407389464947,0.23476036589496485,19052,5114,3850,36,0,0,2,employed,mortgage,home_improvement,112,0.03155818540433925,0
20,50690,1,536,4,0.44575651028706975,0.5158848851135669,66636,5112,18642,48,0,0,2,unemployed,rent,credit_card,407,0.09635036496350365,1
32,63447,14,571,1,0.06002237809666997,0.24082690700953882,36363,3210,5351,24,1,0,2,employed,mortgage,business,234,0.04425741169795262,0
22,22442,9,623,3,0.6244661644440432,0.46551131960299985,48128,23106,45742,12,4,0,1,self_employed,mortgage,debt_consolidation,4002,1.0,1
40,37626,0,836,4,0.1552136263796822,0.11772293179621407,36523,28946,18181,24,0,0,1,employed,rent,business,795,0.25354807845638655,0
45,72921,1,637,5,0.40153694804736934,0.16585870605901765,60675,7356,7507,12,0,0,4,employed,rent,debt_consolidation,656,0.10795244168346567,0
65,26182,1,694,4,0.11918930762973687,0.5283654585649964,4656,1053,11283,24,0,0,1,employed,rent,credit_card,493,0.22595676418913757,0
48,56770,2,712,5,0.18249768128181607,0.17493158938718611,11662,14835,10913,24,1,0,2,employed,mortgage,medical,477,0.10082790206094769,0
42,24877,1,690,2,0.2852983048526913,0.15024485270920432,50699,15260,19294,48,1,0,0,employed,mortgage,debt_consolidation,422,0.20356152269164288,0
54,61896,0,673,2,0.2912447793097951,0.44950867905777414,7080,5854,27704,24,1,0,1,retired,rent,credit_card,1212,0.23497479643272587,0
18,48154,4,584,5,0.3191507632282136,0.33272835872571166,23754,100000,5980,24,1,0,1,employed,other,debt_consolidation,261,0.06504132574656311,0
47,21860,9,796,5,0.34107550113584295,0.17188820423737453,34770,775,48393,48,0,0,1,employed,own,medical,1058,0.5807868252516011,0
54,87760,6,824,5,0.19738334086870715,0.3527458662407963,18722,291,41109,48,1,0,0,employed,mortgage,business,899,0.12292616226071103,0
27,33952,7,545,6,0.1267807874348196,0.29221805459891326,20884,2707,7239,60,2,0,1,employed,mortgage,medical,126,0.04453345900094251,0
58,32691,0,598,4,0.08025293285420737,0.34408686817608986,45128,23520,14058,60,2,0,2,employed,own,medical,246,0.09030008259153896,0
